symbol,n_quote,spread_bps,ask1_depth,rv20_bps,friction,depth,stratum,ok,tick,tick_share,median_price,rel_tick_bps,mean_spread_ticks,frac_one_tick,n_quotes,traded_value
085620,58688,11.862396204033216,126.0,6.449532408900893,L,shallow,L-shallow,True,10.0,0.8906356610437148,15980.0,6.25782227784731,2.135634808390274,0.47736295942883433,58687,72169209000.0
085660,18917,5.256241787122208,188.0,2.6350461133073377,L,deep,L-deep,True,10.0,0.9325758986775936,19110.0,5.2328623757195185,1.3877993339324417,0.7526563408574298,18917,9369136000.0
085670,2832,36.90036900369004,171.5,18.33180568285964,H,deep,H-deep,True,10.0,0.9118225719906994,5410.0,18.484288354898336,2.033180374161666,0.4016943169784681,2833,696100000.0
085810,1957,43.01075268817204,287.0,32.36245954692629,H,deep,H-deep,True,1.0,0.7523646873357857,463.5,21.574973031283708,2.3822176801226367,0.3530914665304037,1957,170887000.0
085910,5889,23.378141437755698,64.0,11.557353366078438,M,shallow,M-shallow,True,10.0,0.665243746264834,17115.0,5.842827928717499,4.866553480475382,0.22105263157894736,5890,2825651000.0
086040,1923,31.796502384737682,194.0,15.936254980080111,M,deep,M-deep,True,5.0,0.7695897975282672,3155.0,15.847860538827259,2.433697347893916,0.27769110764430577,1923,251810000.0
086060,1224,39.138943248532286,218.0,19.166271769835987,H,deep,H-deep,True,10.0,0.8684265442404007,5150.0,19.41747572815534,2.486530612244898,0.32653061224489793,1225,375714000.0
086280,34952,22.90950744558992,393.0,0.0,M,deep,M-deep,True,500.0,0.9989678667321072,218250.0,22.90950744558992,1.0587376974135958,0.9431219958800641,34952,44348547000.0
086390,10882,10.31459515214028,112.0,5.256241787121585,L,shallow,L-shallow,True,10.0,0.744839502736803,19175.0,5.215123859191656,2.6321448263186915,0.43640874839183974,10882,3674789000.0
086450,15522,5.591277606933184,246.0,2.828054298642524,L,deep,L-deep,True,10.0,0.7500650660420327,17955.0,5.56947925368978,1.8083365545677104,0.6754928488596831,15522,6898458000.0
086520,93337,6.879944960440317,445.0,0.0,L,deep,L-deep,True,100.0,0.9915636862715197,145450.0,6.8752148504640775,1.0572977490170028,0.9490555728167822,93337,210527779000.0
086670,2123,22.37970906378217,58.0,11.210762331838042,M,shallow,M-shallow,True,10.0,0.7598050867601617,13355.0,7.487832272557095,3.5377002827521205,0.2563619227144204,2122,775290000.0
086710,984,33.02146395156852,45.0,11.007154650523043,H,shallow,H-shallow,True,10.0,0.7295865633074935,9085.0,11.007154650522839,3.3577235772357725,0.1524390243902439,984,124269000.0
086790,32237,9.220839096357768,650.0,0.0,L,deep,L-deep,True,100.0,0.9803937685924534,108550.0,9.212344541685859,1.0998821266827967,0.9227929772318382,32238,62629455000.0
086820,7014,23.68732727990525,79.0,11.923688394276377,M,shallow,M-shallow,True,10.0,0.7510593220338984,12655.0,7.9020150138285254,3.4223806129722023,0.24903777619387027,7015,4091986000.0
086890,2913,10.26167265264238,358.0,5.117707267143778,L,deep,L-deep,True,5.0,0.7457994110514464,4912.5,10.178117048346056,2.562306900102987,0.5156196361139719,2913,527182000.0
086900,9112,8.61697544161999,38.0,4.3029259896720795,L,shallow,L-shallow,True,100.0,0.8624537880041936,116450.0,8.587376556462,1.515966202128827,0.6774936903324921,9113,4603410000.0
086960,5014,16.9061707523246,1214.0,8.392782207302663,L,deep,L-deep,True,1.0,0.8426719790195683,1183.5,8.449514152936207,2.4567211806940565,0.39030714000797767,5014,1020443000.0
086980,6074,18.099547511312217,423.0,9.049773755656076,L,deep,L-deep,True,5.0,0.9244273219491879,2777.5,18.001800180018,1.4002304906157392,0.7057951926243003,6074,2191502000.0
087010,40662,15.760441292356187,102.0,0.0,L,shallow,L-shallow,True,500.0,0.9965972480476013,319250.0,15.661707126076742,1.2286901775613595,0.795484727755644,40662,114927454000.0
087260,11390,32.2061191626409,219.0,13.119916935880882,M,deep,M-deep,True,1.0,0.699913337185014,1875.5,5.3319114902692615,6.836157696022478,0.1328474844147862,11389,2947389000.0
087600,769,49.4641384995878,13.0,32.921810699588775,H,shallow,H-shallow,True,10.0,0.6858041032428855,6070.0,16.474464579901152,3.846553966189857,0.2093628088426528,769,180264000.0
088130,11032,11.926058437686343,145.0,11.360409891074674,L,shallow,L-shallow,True,10.0,0.8466281397888605,8495.0,11.771630370806356,1.7521754894851342,0.5564720812182741,11032,4597522000.0
088280,12527,41.40786749482402,273.0,20.42900919305368,H,deep,H-deep,True,5.0,0.8493494612726163,2487.5,20.100502512562816,2.560788696415742,0.3244990819829169,12527,3284541000.0
088290,1475,33.95585738539898,333.0,17.094017094017033,H,deep,H-deep,True,1.0,0.8639705882352942,586.0,17.064846416382252,2.8032564450474897,0.43826322930800543,1474,79765000.0
088340,1323,32.733224222585925,39.0,12.295081967212962,H,shallow,H-shallow,True,10.0,0.6596280511429679,12215.0,8.186655751125665,4.390022675736962,0.08767951625094482,1323,278344000.0
088350,38167,10.542962572482868,2411.0,0.0,L,deep,L-deep,True,5.0,0.9854754337173884,4750.0,10.526315789473683,1.126028402242834,0.8896399937116806,38166,29085051000.0
088390,1648,41.71881518564873,39.0,16.4473684210531,H,shallow,H-shallow,True,10.0,0.6164921465968587,12130.0,8.244023083264633,5.706488781079442,0.06913280776228017,1649,344409000.0
088790,1264,39.76143141153081,173.0,29.880478087649376,H,deep,H-deep,True,5.0,0.6944332797427653,2512.5,19.90049751243781,2.1447784810126582,0.38449367088607594,1264,281213000.0
088800,10834,14.609203798392988,352.5,14.21464108031234,L,deep,L-deep,True,5.0,0.8276404756353463,3507.5,14.255167498218105,1.7990585194757245,0.5791028244415728,10834,3523338000.0
088910,877,41.06776180698152,323.0,20.51282051282022,H,deep,H-deep,True,5.0,0.9340869054609513,2430.0,20.5761316872428,1.8059360730593608,0.4178082191780822,876,114517000.0
089010,8877,16.99235344095157,436.0,0.0,L,deep,L-deep,True,50.0,0.9864748942010751,29525.0,16.93480101608806,1.2307085727160076,0.7917089106680185,8877,4009831000.0
089030,64278,15.785319652722968,605.0,0.0,L,deep,L-deep,True,100.0,0.9996214152758937,63450.0,15.760441292356187,1.0696661377143035,0.9327297053424188,64278,107302417000.0
089140,1194,44.24778761061947,176.0,22.172949002217113,H,deep,H-deep,True,5.0,0.7673478075776926,2260.0,22.123893805309734,2.446398659966499,0.3601340033500838,1194,89585000.0
089150,2107,21.390374331550802,135.0,10.604453870626251,M,shallow,M-shallow,True,5.0,0.8956673907796283,2362.5,21.164021164021165,1.897484575225439,0.517797816801139,2107,154924000.0
089230,36541,38.24091778202677,401.0,19.1387559808609,H,deep,H-deep,True,5.0,0.8933839544693103,2630.0,19.011406844106464,2.507019512328617,0.3590487397717632,36541,30659974000.0
089470,3155,37.80718336483932,36.0,9.54198473282375,H,shallow,H-shallow,True,10.0,0.8040788633461047,5260.0,19.011406844106464,1.786053882725832,0.43106180665610144,3155,298680000.0
089590,7610,19.36108422071636,341.0,0.0,M,deep,M-deep,True,10.0,0.9961164727657325,5165.0,19.36108422071636,1.3699080157687253,0.7103810775295664,7610,1134186000.0
089600,3003,8.428150021070376,56.0,8.37871805613677,L,shallow,L-shallow,True,10.0,0.8973789984927147,11920.0,8.389261744966444,1.9497169497169498,0.604062604062604,3003,388672000.0
089790,2650,34.542314335060446,207.0,17.286084701815252,H,deep,H-deep,True,10.0,0.8641875119343135,5785.0,17.28608470181504,2.127924528301887,0.3660377358490566,2650,451976000.0
089850,647,37.95066413662239,121.0,19.065776930410337,H,deep,H-deep,True,10.0,0.8055335968379447,5245.0,19.065776930409914,1.9182098765432098,0.4521604938271605,648,108947000.0
089860,4942,15.63721657544957,123.0,0.0,L,shallow,L-shallow,True,50.0,0.973779616013072,32025.0,15.6128024980484,1.4263456090651558,0.6989073249696479,4942,1095190000.0
089890,12816,18.066847335140018,140.0,9.066183136898776,L,shallow,L-shallow,True,50.0,0.9435922368629941,28350.0,17.636684303350968,1.813592384519351,0.5675717852684145,12816,7514092000.0
089970,21845,12.911555842479018,128.0,6.435006435006052,L,shallow,L-shallow,True,50.0,0.9355512345536967,39625.0,12.618296529968456,1.5376516365300985,0.6168459601739529,21845,15527433000.0
089980,6495,23.228803716608596,103.0,11.441647597254523,M,shallow,M-shallow,True,50.0,0.9403817743565819,21700.0,23.04147465437788,1.3866050808314088,0.6632794457274827,6495,2738428000.0
090080,1378,32.48511099079589,200.0,10.723860589811895,M,deep,M-deep,True,1.0,0.716857459379616,933.0,10.718113612004288,3.732946298984035,0.11175616835994194,1378,81025000.0
090150,1376,51.81347150259067,323.0,18.963337547408532,H,deep,H-deep,True,1.0,0.8365064695009242,777.0,12.87001287001287,4.330909090909091,0.0989090909090909,1375,222806000.0
090350,3710,35.108250438853126,139.0,5.924170616113944,H,deep,H-deep,True,10.0,0.866150593370618,8475.0,11.799410029498524,2.755256064690027,0.25525606469002693,3710,1122574000.0
090360,9431,15.760441292356187,94.0,0.0,L,shallow,L-shallow,True,100.0,0.9404455179817499,63650.0,15.710919088766694,1.3173576503021949,0.7410666949422119,9431,4123320000.0
090370,2285,28.797696184305256,248.0,10.699001426534016,M,deep,M-deep,True,1.0,0.6033157663592447,1382.5,7.233273056057866,4.327352297592998,0.10634573304157549,2285,117088000.0
090410,1667,40.24144869215292,227.0,12.145748987854033,H,deep,H-deep,True,1.0,0.7886074029126213,1233.0,8.110300081103,4.915416916616676,0.19556088782243553,1667,195352000.0
090430,19314,7.779074290159471,199.0,0.0,L,deep,L-deep,True,100.0,0.9162744790441081,128850.0,7.760962359332557,1.17805736771254,0.8978978978978979,19314,16519197000.0
090435,1853,31.16883116883117,10.0,10.432968179446833,M,shallow,M-shallow,True,50.0,0.647658817086528,47875.0,10.443864229765012,2.726389638424177,0.21964382083108472,1853,358412000.0
090460,16268,10.723860589812334,191.0,5.422993492407713,L,deep,L-deep,True,10.0,0.7720426951713059,18625.0,5.369127516778523,2.6537988689451684,0.3993115318416523,16268,10608299000.0
090470,6599,32.6619488296135,169.0,11.198208286674616,H,deep,H-deep,True,10.0,0.7998359154392124,9130.0,10.95290251916758,3.0957720866798,0.23261100166691923,6599,3608468000.0
090710,61410,8.37871805613741,1594.0,0.0,L,deep,L-deep,True,10.0,0.9917691245603077,11955.0,8.36470096194061,1.1235955056179776,0.9077674645823156,61410,41530332000.0
090850,6056,16.220600162206,190.0,15.432098765432167,L,deep,L-deep,True,10.0,0.9406638312067384,6435.0,15.54001554001554,1.5454095112285338,0.6393659180977543,6056,1354370000.0
091120,2116,31.25,100.0,15.612802498048417,M,shallow,M-shallow,True,10.0,0.8849262957679506,6375.0,15.686274509803921,2.205951818611242,0.44685876239962213,2117,784910000.0
091340,1110,22.650056625141563,96.0,11.235955056180247,M,shallow,M-shallow,True,5.0,0.7183082535339718,2222.5,22.49718785151856,1.472972972972973,0.6324324324324324,1110,74621000.0
091440,3339,34.42340791738382,456.0,17.13796058269157,H,deep,H-deep,True,5.0,0.8117167446776385,2910.0,17.18213058419244,2.732174955062912,0.3238466147393649,3338,712565000.0
091580,10133,12.217470983506415,101.0,9.165902841430373,L,shallow,L-shallow,True,10.0,0.7452869970729771,16315.0,6.129328838492185,2.671666831145761,0.4187308793052403,10133,6261971000.0
091590,764,42.28329809725159,51.0,21.14910379088564,H,shallow,H-shallow,True,5.0,0.7701694915254237,3600.0,13.88888888888889,4.020942408376963,0.1518324607329843,764,80206000.0
091700,9109,12.012012012012011,680.0,5.8927519151441565,L,deep,L-deep,True,10.0,0.9320157227481592,8445.0,11.841326228537595,1.6058842902623778,0.503018992205511,9109,3433226000.0
091810,4314,17.6678445229682,1300.0,8.752735229758946,L,deep,L-deep,True,1.0,0.8531209968557121,1132.0,8.8339222614841,3.088317107093185,0.37297171998145573,4314,789952000.0
091970,2074,61.06870229007634,378.0,15.43213551701228,H,deep,H-deep,True,1.0,0.7904242424242425,656.0,15.24390243902439,4.593734939759036,0.10120481927710843,2075,278290000.0
092040,4991,21.668472372697725,1221.0,10.830324909747446,M,deep,M-deep,True,1.0,0.7575818843509907,1366.5,7.317965605561653,2.8591464636345423,0.25265477860148267,4991,1088922000.0
092070,2511,48.543689320388346,121.0,15.041363750314396,H,deep,H-deep,True,50.0,0.6603573591762568,20225.0,24.72187886279357,1.7885304659498207,0.31780167264038234,2511,1238928000.0
092130,898,13.157894736842104,99.0,3.292723081989024,L,shallow,L-shallow,True,10.0,0.7516930022573364,15210.0,6.574621959237344,2.615812917594655,0.35634743875278396,898,92274000.0
092190,2635,37.80718336483932,100.0,18.72659176029967,H,shallow,H-shallow,True,5.0,0.681726715216558,3992.5,12.523481527864746,3.5043643263757116,0.20075901328273243,2635,423898000.0
092200,7731,11.10494169905608,427.0,5.515719801434393,L,deep,L-deep,True,10.0,0.9163842544316997,9080.0,11.013215859030838,1.7450523864959255,0.5128702625792265,7731,2469231000.0
092220,16908,7.202016564638099,1851.0,6.995452955578241,L,deep,L-deep,True,1.0,0.8425257266654631,1401.5,7.135212272565108,2.0029571800331203,0.6168086113082565,16908,6323236000.0
092230,1076,25.575447570332482,2.0,12.706480304955914,M,shallow,M-shallow,True,100.0,0.741041961338991,78300.0,12.77139208173691,2.319702602230483,0.17657992565055763,1076,160667000.0
092300,1866,32.36245954692557,181.0,15.974440894568342,M,deep,M-deep,True,5.0,0.7637602179836512,3127.5,15.987210231814547,2.862272240085745,0.22561629153269025,1866,386633000.0
092440,666,22.396416573348265,153.0,11.185682326622093,M,deep,M-deep,True,5.0,0.7528604118993135,2232.5,22.396416573348265,1.2777777777777777,0.7987987987987988,666,27325000.0
092460,5233,18.433179723502302,48.0,6.263701847791792,M,shallow,M-shallow,True,10.0,0.7748438250840942,16085.0,6.216972334473112,3.3390024842346646,0.21861265048729217,5233,1323700000.0
092600,571,48.582995951417004,1000.0,16.194331983805377,H,deep,H-deep,True,1.0,0.7540178571428572,620.5,16.116035455278002,5.796847635726795,0.1190893169877408,571,100148000.0
092730,6596,5.664117813650524,12.0,5.648121999435318,L,shallow,L-shallow,True,10.0,0.8595479880888753,17715.0,5.644933672029354,2.216310444141276,0.585872366227073,6597,1068496000.0
092780,3655,22.396416573348265,314.0,11.254924029262536,M,deep,M-deep,True,5.0,0.7330601845475829,4372.5,11.435105774728417,2.3053351573187415,0.4993160054719562,3655,464548000.0
092790,7039,16.835016835016834,116.0,8.322929671243928,L,shallow,L-shallow,True,10.0,0.8991918180517808,11855.0,8.435259384226065,2.1085381446228157,0.3922432163659611,7039,2765528000.0
092870,13015,16.433853738701725,230.0,8.210180623973162,L,deep,L-deep,True,50.0,0.9477081800936858,31175.0,16.038492381716118,1.631886285055705,0.6069919323857088,13015,11670134000.0
093050,4886,23.446658851113714,55.0,11.68224299065379,M,shallow,M-shallow,True,50.0,0.9453125,21375.0,23.391812865497077,1.2924682767089644,0.7314776913630782,4886,1190467000.0
093190,1183,25.380710659898476,90.0,6.393861892584063,M,shallow,M-shallow,True,10.0,0.6713519313304721,7835.0,12.763241863433313,2.2003381234150465,0.4623837700760778,1183,209494000.0
093240,3570,19.62708537782139,503.0,9.694619486184664,M,deep,M-deep,True,1.0,0.8006011315417256,1022.5,9.779951100244498,2.6812324929971987,0.3369747899159664,3570,576328000.0
093320,8169,19.62708537782139,20.0,9.823182711198308,M,shallow,M-shallow,True,100.0,0.7214673075737967,100800.0,9.920634920634921,1.9760068551842331,0.4981025829354878,8169,1849889000.0
093370,11094,14.652014652014651,412.0,7.204610951008217,L,deep,L-deep,True,10.0,0.9499497441520468,6855.0,14.587892049598834,1.4191077061739523,0.6785939612438036,11095,1922660000.0
093380,1097,19.249278152069298,129.0,0.0,M,shallow,M-shallow,True,5.0,0.6745412844036697,2605.0,19.193857965451055,1.2351868732907931,0.8331814038286235,1097,9688000.0
093520,4291,20.060180541624874,99.0,9.990009990009652,M,shallow,M-shallow,True,50.0,0.9911907295731347,25025.0,19.98001998001998,1.3917501747844325,0.6557911908646004,4291,995465000.0
093640,6087,33.840947546531304,208.0,17.07941929974366,H,deep,H-deep,True,10.0,0.9075350949628407,5755.0,17.37619461337967,1.9305190538764783,0.4985216819973719,6088,1792824000.0
093920,1139,39.8406374501992,1020.0,4.990019960079417,H,deep,H-deep,True,10.0,0.5759760425909495,5015.0,19.940179461615152,1.63784021071115,0.40825285338015804,1139,104954000.0
094170,4287,19.029495718363464,125.0,9.48766603415585,M,shallow,M-shallow,True,50.0,0.9770176060498641,26400.0,18.93939393939394,1.4911380597014925,0.6245335820895522,4288,2507941000.0
094280,1812,16.051364365971107,99.0,4.024144869215762,L,shallow,L-shallow,True,10.0,0.894281729428173,12440.0,8.038585209003216,2.2649006622516556,0.42935982339955847,1812,257637000.0
094360,4667,12.135922330097086,98.0,6.066120715801926,L,shallow,L-shallow,True,10.0,0.7622764227642277,16525.0,6.05143721633888,2.6443111206342405,0.37475894578958646,4667,1051114000.0
094480,8717,11.827321111768185,204.0,5.87544065804968,L,deep,L-deep,True,10.0,0.879252390611417,8520.0,11.737089201877934,1.7246443322625058,0.5382055988985773,8716,2527664000.0
094820,21738,10.881392818280741,114.0,5.443658138268859,L,shallow,L-shallow,True,10.0,0.7864631710941854,18425.0,5.4274084124830395,2.736820314656362,0.39322844787928973,21738,22211263000.0
094840,1308,42.10526315789473,157.0,7.047216349541641,H,deep,H-deep,True,10.0,0.8239615987460815,7150.0,13.986013986013987,3.305810397553517,0.14143730886850153,1308,300110000.0
094850,1587,38.02281368821293,127.0,9.578544061302763,H,deep,H-deep,True,10.0,0.9482068523855267,5240.0,19.083969465648853,2.213610586011342,0.3673597983616887,1587,209231000.0
094860,1840,35.86801035335007,224.5,17.630465444287147,H,deep,H-deep,True,1.0,0.7153540065861691,1417.5,7.0546737213403885,7.121739130434783,0.1423913043478261,1840,430902000.0
094940,3128,38.91050583657588,79.0,14.6127618119829,H,shallow,H-shallow,True,10.0,0.7592353605420229,10115.0,9.886307464162135,3.9971227621483374,0.19149616368286446,3128,1056850000.0
094970,1614,36.496350364963504,170.0,9.132420091324533,H,deep,H-deep,True,5.0,0.8841981132075472,2740.0,18.248175182481752,2.0817843866171004,0.28934324659231725,1614,121355000.0
095190,2626,21.668472372697725,866.0,10.706638115631772,M,deep,M-deep,True,5.0,0.8628908497985804,2335.0,21.413276231263385,1.5624523990860624,0.555978674790556,2626,318029000.0
095270,9699,37.243947858473,376.0,18.67413632119508,H,deep,H-deep,True,10.0,0.8988998582156172,5350.0,18.69158878504673,2.0384575729456644,0.3958140014434478,9699,6066629000.0
095340,59277,23.55712603062426,123.0,0.0,M,shallow,M-shallow,True,500.0,0.9185550650994885,214500.0,23.31002331002331,1.1585404119641682,0.7371324459739865,59277,119522312000.0
095500,4325,21.321961620469082,207.0,5.458515283842669,M,deep,M-deep,True,10.0,0.8513560907177928,9185.0,10.887316276537835,1.9230235783633842,0.49514563106796117,4326,634175000.0
095570,2845,19.940179461615152,565.0,9.920634920634885,M,deep,M-deep,True,10.0,0.6906666666666667,5025.0,19.90049751243781,1.347627416520211,0.6822495606326889,2845,604984000.0
095610,23779,15.515903801396432,112.0,7.610350076103778,L,shallow,L-shallow,True,100.0,0.9838704541112031,64900.0,15.408320493066256,1.3288195466588166,0.7276168047436814,23779,16425682000.0
095660,8031,18.001800180018,164.0,8.944543828264262,L,deep,L-deep,True,50.0,0.9624021296586283,27925.0,17.905102954341988,1.3755447640393474,0.6794919686215913,8031,2013030000.0
095700,4342,20.512820512820515,317.0,10.272213662043672,M,deep,M-deep,True,5.0,0.7793416308014424,4872.5,10.26167265264238,2.4744357438968216,0.37977890373099954,4342,761915000.0
095720,2372,17.21170395869191,230.0,8.52151682999569,L,deep,L-deep,True,1.0,0.8513773222293401,1163.5,8.594757198109154,2.765177065767285,0.3634064080944351,2372,180461000.0
095910,14991,21.344717182497334,316.0,8.075370121130021,M,deep,M-deep,True,1.0,0.7272543809491776,1873.0,5.339028296849973,4.797091782283885,0.23265741728922093,14992,5005091000.0
096240,1989,8.7527352297593,175.0,4.355400696863798,L,deep,L-deep,True,10.0,0.8022721470513148,11460.0,8.726003490401396,1.9949723479135244,0.6058320764203117,1989,338982000.0
096250,9196,26.96629213483146,74.0,13.339261894175225,M,shallow,M-shallow,True,10.0,0.8241964927808818,11120.0,8.992805755395684,3.238172920065253,0.2653616095704187,9195,4797081000.0
096350,18285,19.029495718363464,1473.0,9.425070688030557,M,deep,M-deep,True,5.0,0.951292577388217,2672.5,18.709073900841908,1.6131802023516544,0.6143833743505606,18285,11601846000.0
096530,8711,22.598870056497177,491.0,0.0,M,deep,M-deep,True,50.0,0.9981290247722922,22175.0,22.547914317925592,1.1867753415222133,0.8292962920445414,8711,3171151000.0
096630,2993,35.52397868561279,768.0,11.855364552459946,H,deep,H-deep,True,1.0,0.8641240074336881,846.0,11.82033096926714,3.3186372745490984,0.19104876419505679,2994,359411000.0
096690,3695,50.718512256973796,141.0,29.05770029057786,H,deep,H-deep,True,1.0,0.6841460092617815,1182.5,8.456659619450317,6.987821380243572,0.06982408660351827,3695,699979000.0
096760,5215,11.841326228537595,323.0,11.540680900172795,L,deep,L-deep,True,5.0,0.9039573893762654,4325.0,11.560693641618498,1.613039309683605,0.526941514860978,5215,1231860000.0
096770,40722,9.095043201455207,199.0,0.0,L,deep,L-deep,True,100.0,0.9790982893231887,110050.0,9.086778736937756,1.1853343483706196,0.8517472557157241,40721,52974280000.0
096775,1803,28.694404591104735,18.0,14.104372355430161,M,shallow,M-shallow,True,100.0,0.7278543307086615,69850.0,14.316392269148174,2.4048807542983917,0.35884636716583473,1803,294768000.0
096870,781,44.54342984409799,75.0,22.19755826859071,H,shallow,H-shallow,True,5.0,0.7428617780661908,2280.0,21.929824561403507,2.654289372599232,0.235595390524968,781,49091000.0
097230,75931,18.365472910927455,1507.0,0.0,L,deep,L-deep,True,50.0,0.9993831745947523,27375.0,18.264840182648403,1.0967733438693534,0.9093770578164099,75930,146497463000.0
097520,3330,20.942408376963353,188.5,10.449320794148065,M,deep,M-deep,True,50.0,0.9773520485584218,23900.0,20.920502092050206,1.3029120384268988,0.7175022515761033,3331,890234000.0
097780,2516,38.192234245703375,189.0,25.284450063211004,H,deep,H-deep,True,1.0,0.6981743814844373,790.0,12.658227848101266,6.024642289348172,0.2082670906200318,2516,188640000.0
097800,2506,48.07692307692308,1047.0,12.150668286755595,H,deep,H-deep,True,1.0,0.8913196539931604,413.0,24.213075060532688,1.835195530726257,0.4177972865123703,2506,182573000.0
097870,8733,15.420200462606013,242.0,14.760147601475815,L,deep,L-deep,True,10.0,0.9263597122302158,6735.0,14.847809948032664,1.745104774991412,0.505095614336425,8733,4091748000.0
097950,12493,10.080645161290322,169.0,0.0,L,deep,L-deep,True,100.0,0.6456045065417542,199850.0,5.003752814610958,3.076288824847903,0.4487672110150496,12492,10223760000.0
097955,2676,15.58846453624318,26.0,3.903200624510994,L,shallow,L-shallow,True,100.0,0.8841094075335983,128100.0,7.8064012490242,1.9876727680239075,0.39521852820321257,2677,787186000.0
098070,10653,23.837902264600714,77.0,11.848341232227888,M,shallow,M-shallow,True,50.0,0.8849595227950575,41675.0,11.997600479904019,2.0968832144198273,0.3969207660533233,10652,7991062000.0
098120,5446,35.46099290780142,151.0,17.590149516271136,H,deep,H-deep,True,50.0,0.9170595304122758,27925.0,17.905102954341988,2.0069775982372384,0.401946382666177,5446,3015573000.0
098460,44259,17.467248908296945,1192.0,0.0,L,deep,L-deep,True,50.0,0.9960938839423483,28675.0,17.436791630340018,1.0788540183917394,0.9259133735511421,44259,36775227000.0
098660,458,22.03452074917371,674.0,7.317965605562193,M,deep,M-deep,True,1.0,0.8479142526071842,1364.5,7.328691828508611,3.5655021834061134,0.3646288209606987,458,25042000.0
099190,4467,10.152284263959391,135.0,5.064573309698783,L,shallow,L-shallow,True,10.0,0.6571081478133123,19825.0,5.044136191677175,3.7301836094939542,0.2639946260635916,4466,2429309000.0
099220,3323,25.09410288582183,512.0,8.44238075137227,M,deep,M-deep,True,1.0,0.7478807145019679,1193.0,8.382229673093043,3.39422208847427,0.20523623232019259,3323,582903000.0
099320,18932,10.298661174047373,23.0,5.163955589981839,L,shallow,L-shallow,True,100.0,0.8071516300429872,194250.0,5.148005148005147,2.8225227128671033,0.3874920769068244,18932,21490340000.0
099390,1457,23.014959723820482,52.0,11.574074074074403,M,shallow,M-shallow,True,5.0,0.6965272978576365,4337.5,11.527377521613833,2.276595744680851,0.29581331503088537,1457,74255000.0
099410,2706,19.940179461615152,102.0,15.052684395383542,M,shallow,M-shallow,True,5.0,0.49201829723674384,4987.5,10.025062656641603,2.8027336534909493,0.33062430735131143,2707,503973000.0
099430,4089,10.303967027305513,393.0,5.133470225873182,L,deep,L-deep,True,5.0,0.9030308664931201,4882.5,10.240655401945725,1.5979457079970654,0.6285155294693079,4089,786660000.0
099440,11116,19.029495718363464,850.0,9.36329588014928,M,deep,M-deep,True,10.0,0.9928419335840166,5265.0,18.99335232668566,1.319330754700009,0.7320320230277952,11117,3142352000.0
099750,1144,35.067212156633545,97.0,11.70275014628408,H,shallow,H-shallow,True,10.0,0.6950435979807251,8550.0,11.695906432748538,3.742782152230971,0.14785651793525809,1143,121313000.0
100030,450,67.69070554543087,27.5,15.535991714137332,H,shallow,H-shallow,True,10.0,0.6786542923433875,19267.5,5.190086933956144,12.866666666666667,0.04888888888888889,450,28338000.0
100090,14797,5.3149083178315175,145.0,5.1988562516247505,L,shallow,L-shallow,True,10.0,0.8369380108991825,18885.0,5.295207836907599,1.7188619314725957,0.6495911333378388,14797,6592127000.0
100120,2664,19.249278152069298,119.0,9.615384615384581,M,shallow,M-shallow,True,50.0,0.9259312048650703,26125.0,19.138755980861244,1.5987237237237237,0.5664414414414415,2664,1398151000.0
100130,2521,23.781212841854934,398.0,11.876484560569,M,deep,M-deep,True,5.0,0.9873813850191803,2107.5,23.72479240806643,1.5628718762395875,0.5739785799285998,2521,357803000.0
100220,583,38.53564547206166,69.0,38.2043935052534,H,shallow,H-shallow,True,10.0,0.7661934338952973,5245.0,19.065776930409914,2.8130360205831906,0.2144082332761578,583,110128000.0
100250,1022,32.948929159802304,242.0,8.278145695364003,H,deep,H-deep,True,5.0,0.864484818317571,3027.5,16.515276630883566,2.025440313111546,0.4324853228962818,1022,162966000.0
100590,17594,20.14098690835851,481.0,9.823182711198308,M,deep,M-deep,True,10.0,0.7499641751690932,5065.0,19.743336623889437,1.6768216437421848,0.4160509264521996,17594,6246060000.0
100660,1434,45.76659038901602,108.0,11.341083985115796,H,deep,H-deep,True,5.0,0.7861853832442067,4370.0,11.441647597254004,4.225244072524407,0.08158995815899582,1434,63804000.0
100700,1145,20.34587995930824,337.0,10.070493454179541,M,deep,M-deep,True,5.0,0.8977222467934542,2465.0,20.28397565922921,1.6422338568935428,0.5602094240837696,1146,83700000.0
100790,35038,22.002200220022,800.0,0.0,M,deep,M-deep,True,50.0,0.9935740514075887,22750.0,21.978021978021978,1.1599406358810433,0.8530738055825104,35038,42798923000.0
100840,12263,22.271714922048996,61.0,5.854800936767601,M,shallow,M-shallow,True,50.0,0.8878426772042479,43275.0,11.554015020219525,1.8596591372421105,0.4776971377313871,12263,6983081000.0
101000,1429,59.347181008902076,506.0,24.570024570024216,H,deep,H-deep,True,1.0,0.6476190476190476,1017.5,9.828009828009828,6.581525542337299,0.028691392582225334,1429,361003000.0
101140,1241,42.598509052183175,13.0,21.085925144965767,H,shallow,H-shallow,True,10.0,0.5431947840260799,9445.0,10.587612493382743,7.024979854955681,0.24415793714746173,1241,64882000.0
101160,8889,15.860428231562253,196.0,7.843137254901489,L,deep,L-deep,True,50.0,0.9822709163346613,31950.0,15.64945226917058,1.4156823039712003,0.6639667004162448,8889,4928386000.0
